mol_name,activity,potency
DECOY2491,Inactive,2.0
DECOY1457,Inactive,2.0
DECOY2242,Inactive,2.0
DECOY175,Inactive,2.0
DECOY4719,Inactive,2.0
DECOY3464,Inactive,2.0
DECOY511,Inactive,2.0
DECOY3992,Inactive,2.0
DECOY219,Inactive,2.0
DECOY2977,Inactive,2.0
DECOY1000,Inactive,2.0
DECOY1349,Inactive,2.0
DECOY4226,Inactive,2.0
CHEMBL3211435,Inactive,4.791827473332877
DECOY2715,Inactive,2.0
DECOY4663,Inactive,2.0
DECOY4646,Inactive,2.0
DECOY255,Inactive,2.0
DECOY677,Inactive,2.0
DECOY720,Inactive,2.0
DECOY957,Inactive,2.0
DECOY305,Inactive,2.0
DECOY1546,Inactive,2.0
DECOY3289,Inactive,2.0
CHEMBL3233594,Inactive,5.0
DECOY958,Inactive,2.0
CHEMBL182051,Inactive,4.5228787452803365
DECOY486,Inactive,2.0
DECOY3276,Inactive,2.0
DECOY1184,Inactive,2.0
CHEMBL1321025,Inactive,4.894489815230025
DECOY688,Inactive,2.0
DECOY1428,Inactive,2.0
DECOY3397,Inactive,2.0
DECOY1576,Inactive,2.0
DECOY2256,Inactive,2.0
DECOY2929,Inactive,2.0
CHEMBL3800540,Inactive,4.588363461243531
CHEMBL1992346,Inactive,4.975104039892515
DECOY472,Inactive,2.0
DECOY3121,Inactive,2.0
DECOY2837,Inactive,2.0
DECOY1793,Inactive,2.0
DECOY2998,Inactive,2.0
DECOY969,Inactive,2.0
DECOY3788,Inactive,2.0
CHEMBL1601988,Inactive,2.141958131999999
DECOY1227,Inactive,2.0
DECOY2438,Inactive,2.0
DECOY4281,Inactive,2.0
DECOY1013,Inactive,2.0
DECOY3945,Inactive,2.0
DECOY4284,Inactive,2.0
DECOY2775,Inactive,2.0
DECOY146,Inactive,2.0
DECOY174,Inactive,2.0
CHEMBL4798424,Inactive,3.501000636419846
DECOY4555,Inactive,2.0
CHEMBL1494074,Inactive,4.070632170759899
CHEMBL3965914,Inactive,5.0
CHEMBL1688296,Inactive,4.537602002101043
DECOY2058,Inactive,2.0
DECOY895,Inactive,2.0
DECOY2956,Inactive,2.0
DECOY759,Inactive,2.0
CHEMBL4849387,Inactive,5.0
DECOY3357,Inactive,2.0
DECOY4353,Inactive,2.0
DECOY2950,Inactive,2.0
DECOY240,Inactive,2.0
DECOY783,Inactive,2.0
DECOY3616,Inactive,2.0
DECOY2117,Inactive,2.0
DECOY3633,Inactive,2.0
DECOY833,Inactive,2.0
DECOY3125,Inactive,2.0
DECOY3046,Inactive,2.0
DECOY4005,Inactive,2.0
DECOY3198,Inactive,2.0
DECOY1830,Inactive,2.0
DECOY3853,Inactive,2.0
DECOY2337,Inactive,2.0
DECOY515,Inactive,2.0
DECOY2314,Inactive,2.0
DECOY1998,Inactive,2.0
DECOY4709,Inactive,2.0
CHEMBL4082861,Inactive,5.522878745280337
DECOY3617,Inactive,2.0
DECOY1243,Inactive,2.0
DECOY616,Inactive,2.0
DECOY3178,Inactive,2.0
DECOY52,Inactive,2.0
DECOY243,Inactive,2.0
DECOY1324,Inactive,2.0
DECOY1008,Inactive,2.0
DECOY4013,Inactive,2.0
DECOY576,Inactive,2.0
DECOY3399,Inactive,2.0
DECOY3865,Inactive,2.0
DECOY2882,Inactive,2.0
DECOY980,Inactive,2.0
DECOY71,Inactive,2.0
DECOY2147,Inactive,2.0
DECOY4454,Inactive,2.0
DECOY1242,Inactive,2.0
DECOY1622,Inactive,2.0
DECOY1356,Inactive,2.0
DECOY3773,Inactive,2.0
DECOY1649,Inactive,2.0
DECOY2369,Inactive,2.0
DECOY1279,Inactive,2.0
DECOY900,Inactive,2.0
DECOY636,Inactive,2.0
CHEMBL3703674,Inactive,4.698970004336019
DECOY3549,Inactive,2.0
CHEMBL4744920,Inactive,4.931814137999999
DECOY372,Inactive,2.0
DECOY1170,Inactive,2.0
CHEMBL1579035,Inactive,6.769551078621726
CHEMBL3703668,Inactive,4.585026652029182
DECOY4737,Inactive,2.0
DECOY1100,Inactive,2.0
DECOY649,Inactive,2.0
DECOY802,Inactive,2.0
DECOY455,Inactive,2.0
DECOY3030,Inactive,2.0
DECOY640,Inactive,2.0
CHEMBL4289676,Inactive,6.221848749616356
DECOY4542,Inactive,2.0
DECOY1083,Inactive,2.0
DECOY1958,Inactive,2.0
DECOY2565,Inactive,2.0
DECOY1299,Inactive,2.0
DECOY3267,Inactive,2.0
DECOY1121,Inactive,2.0
DECOY37,Inactive,2.0
DECOY1139,Inactive,2.0
DECOY2378,Inactive,2.0
DECOY2301,Inactive,2.0
DECOY4627,Inactive,2.0
DECOY2028,Inactive,2.0
DECOY2416,Inactive,2.0
DECOY2509,Inactive,2.0
DECOY3291,Inactive,2.0
DECOY3139,Inactive,2.0
DECOY497,Inactive,2.0
DECOY3090,Inactive,2.0
DECOY2778,Inactive,2.0
DECOY3510,Inactive,2.0
DECOY2832,Inactive,2.0
CHEMBL2152331,Inactive,5.219682687859849
DECOY2723,Inactive,2.0
DECOY692,Inactive,2.0
DECOY3055,Inactive,2.0
CHEMBL1493420,Inactive,-0.21398126170058443
DECOY3212,Inactive,2.0
DECOY3595,Inactive,2.0
CHEMBL4789508,Inactive,6.443697499232712
CHEMBL1480976,Inactive,5.053547734986927
DECOY1698,Inactive,2.0
DECOY4643,Inactive,2.0
DECOY4744,Inactive,2.0
DECOY4194,Inactive,2.0
DECOY3200,Inactive,2.0
DECOY3114,Inactive,2.0
DECOY2971,Inactive,2.0
DECOY3669,Inactive,2.0
DECOY2332,Inactive,2.0
DECOY755,Inactive,2.0
DECOY3935,Inactive,2.0
DECOY3809,Inactive,2.0
DECOY4632,Inactive,2.0
DECOY4568,Inactive,2.0
DECOY1637,Inactive,2.0
CHEMBL4093438,Inactive,4.741362717275924
CHEMBL1688142,Inactive,4.823908740944318
DECOY3145,Inactive,2.0
DECOY778,Inactive,2.0
DECOY1948,Inactive,2.0
DECOY4169,Inactive,2.0
DECOY1392,Inactive,2.0
DECOY3346,Inactive,2.0
DECOY2558,Inactive,2.0
DECOY3146,Inactive,2.0
DECOY2104,Inactive,2.0
DECOY3249,Inactive,2.0
DECOY645,Inactive,2.0
DECOY1169,Inactive,2.0
DECOY3070,Inactive,2.0
DECOY4615,Inactive,2.0
DECOY3466,Inactive,2.0
DECOY2250,Inactive,2.0
DECOY4697,Inactive,2.0
DECOY1018,Inactive,2.0
DECOY2785,Inactive,2.0
DECOY1093,Inactive,2.0
DECOY4701,Inactive,2.0
DECOY1133,Inactive,2.0
DECOY3568,Inactive,2.0
DECOY872,Inactive,2.0
DECOY4140,Inactive,2.0
DECOY3469,Inactive,2.0
DECOY1929,Inactive,2.0
DECOY4301,Inactive,2.0
DECOY1073,Inactive,2.0
DECOY1027,Inactive,2.0
DECOY451,Inactive,2.0
DECOY987,Inactive,2.0
CHEMBL1688302,Inactive,4.301029995663981
DECOY4247,Inactive,2.0
DECOY368,Inactive,2.0
DECOY565,Inactive,2.0
DECOY158,Inactive,2.0
DECOY4522,Inactive,2.0
CHEMBL1688156,Inactive,4.0
DECOY2681,Inactive,2.0
DECOY2772,Inactive,2.0
DECOY1292,Inactive,2.0
DECOY3586,Inactive,2.0
DECOY4141,Inactive,2.0
DECOY1720,Inactive,2.0
DECOY3083,Inactive,2.0
CHEMBL3704552,Inactive,5.0
DECOY1682,Inactive,2.0
CHEMBL3212629,Inactive,5.987162775294828
DECOY605,Inactive,2.0
DECOY1615,Inactive,2.0
DECOY1944,Inactive,2.0
DECOY3980,Inactive,2.0
DECOY258,Inactive,2.0
CHEMBL1339327,Inactive,4.6020599913279625
DECOY3390,Inactive,2.0
CHEMBL611624,Inactive,5.0
DECOY184,Inactive,2.0
DECOY198,Inactive,2.0
DECOY3003,Inactive,2.0
DECOY1928,Inactive,2.0
DECOY3191,Inactive,2.0
DECOY713,Inactive,2.0
DECOY4080,Inactive,2.0
DECOY1507,Inactive,2.0
DECOY3410,Inactive,2.0
DECOY315,Inactive,2.0
DECOY3904,Inactive,2.0
DECOY4664,Inactive,2.0
CHEMBL3196344,Inactive,4.8041003479999995
DECOY2640,Inactive,2.0
DECOY2060,Inactive,2.0
DECOY4580,Inactive,2.0
DECOY4530,Inactive,2.0
CHEMBL4742963,Inactive,3.9050050990553875
DECOY2669,Inactive,2.0
DECOY1130,Inactive,2.0
DECOY163,Inactive,2.0
DECOY1797,Inactive,2.0
DECOY2807,Inactive,2.0
DECOY1818,Inactive,2.0
DECOY3241,Inactive,2.0
DECOY1700,Inactive,2.0
DECOY373,Inactive,2.0
DECOY222,Inactive,2.0
DECOY1098,Inactive,2.0
DECOY265,Inactive,2.0
DECOY4457,Inactive,2.0
DECOY2208,Inactive,2.0
DECOY2159,Inactive,2.0
DECOY1284,Inactive,2.0
DECOY4515,Inactive,2.0
CHEMBL1688290,Inactive,4.698970004336019
DECOY547,Inactive,2.0
DECOY1703,Inactive,2.0
DECOY1922,Inactive,2.0
DECOY3372,Inactive,2.0
DECOY3933,Inactive,2.0
DECOY4210,Inactive,2.0
DECOY1146,Inactive,2.0
DECOY658,Inactive,2.0
DECOY284,Inactive,2.0
DECOY471,Inactive,2.0
DECOY807,Inactive,2.0
DECOY2255,Inactive,2.0
DECOY1651,Inactive,2.0
DECOY80,Inactive,2.0
DECOY4014,Inactive,2.0
DECOY1103,Inactive,2.0
DECOY1322,Inactive,2.0
DECOY2080,Inactive,2.0
DECOY324,Inactive,2.0
DECOY3589,Inactive,2.0
DECOY3704,Inactive,2.0
DECOY2092,Inactive,2.0
DECOY3043,Inactive,2.0
DECOY1620,Inactive,2.0
DECOY1480,Inactive,2.0
DECOY2920,Inactive,2.0
DECOY2781,Inactive,2.0
DECOY41,Inactive,2.0
CHEMBL4864855,Inactive,5.0
DECOY348,Inactive,2.0
CHEMBL2440450,Inactive,4.0
DECOY4547,Inactive,2.0
DECOY4508,Inactive,2.0
CHEMBL1688160,Inactive,4.0
DECOY2307,Inactive,2.0
DECOY415,Inactive,2.0
DECOY1834,Inactive,2.0
DECOY4348,Inactive,2.0
DECOY3439,Inactive,2.0
DECOY582,Inactive,2.0
DECOY1997,Inactive,2.0
DECOY686,Inactive,2.0
DECOY3546,Inactive,2.0
DECOY3104,Inactive,2.0
DECOY4650,Inactive,2.0
DECOY1235,Inactive,2.0
DECOY1303,Inactive,2.0
DECOY3862,Inactive,2.0
DECOY561,Inactive,2.0
CHEMBL4795921,Inactive,3.5520671344078196
DECOY2048,Inactive,2.0
DECOY3179,Inactive,2.0
DECOY2636,Inactive,2.0
DECOY2643,Inactive,2.0
DECOY1739,Inactive,2.0
DECOY4049,Inactive,2.0
DECOY700,Inactive,2.0
CHEMBL3220114,Inactive,4.769551078621726
DECOY2036,Inactive,2.0
DECOY3457,Inactive,2.0
DECOY2004,Inactive,2.0
DECOY2564,Inactive,2.0
DECOY2925,Inactive,2.0
DECOY4300,Inactive,2.0
DECOY4108,Inactive,2.0
DECOY4180,Inactive,2.0
DECOY440,Inactive,2.0
DECOY4131,Inactive,2.0
DECOY619,Inactive,2.0
DECOY4759,Inactive,2.0
DECOY2361,Inactive,2.0
DECOY920,Inactive,2.0
CHEMBL1575594,Inactive,4.934793871945687
DECOY3314,Inactive,2.0
CHEMBL3219390,Inactive,5.522878745280337
DECOY4009,Inactive,2.0
DECOY4016,Inactive,2.0
DECOY1850,Inactive,2.0
DECOY2896,Inactive,2.0
DECOY1319,Inactive,2.0
DECOY3316,Inactive,2.0
DECOY4258,Inactive,2.0
DECOY1938,Inactive,2.0
DECOY919,Inactive,2.0
DECOY717,Inactive,2.0
DECOY3287,Inactive,2.0
DECOY2499,Inactive,2.0
DECOY4391,Inactive,2.0
DECOY269,Inactive,2.0
DECOY4384,Inactive,2.0
DECOY4597,Inactive,2.0
DECOY99,Inactive,2.0
DECOY3863,Inactive,2.0
DECOY3250,Inactive,2.0
DECOY2808,Inactive,2.0
DECOY1086,Inactive,2.0
DECOY314,Inactive,2.0
DECOY4215,Inactive,2.0
DECOY2777,Inactive,2.0
DECOY1446,Inactive,2.0
DECOY1465,Inactive,2.0
DECOY4000,Inactive,2.0
DECOY3756,Inactive,2.0
CHEMBL4102063,Inactive,4.55284196865778
DECOY3622,Inactive,2.0
DECOY3614,Inactive,2.0
CHEMBL3704518,Inactive,5.0
DECOY1517,Inactive,2.0
DECOY4434,Inactive,2.0
DECOY3914,Inactive,2.0
DECOY4263,Inactive,2.0
DECOY1619,Inactive,2.0
DECOY3829,Inactive,2.0
DECOY3471,Inactive,2.0
DECOY2863,Inactive,2.0
DECOY935,Inactive,2.0
DECOY2813,Inactive,2.0
DECOY3491,Inactive,2.0
DECOY166,Inactive,2.0
DECOY1639,Inactive,2.0
DECOY4098,Inactive,2.0
DECOY588,Inactive,2.0
DECOY2751,Inactive,2.0
DECOY2584,Inactive,2.0
DECOY4204,Inactive,2.0
DECOY2034,Inactive,2.0
DECOY2826,Inactive,2.0
CHEMBL2443384,Inactive,3.0
DECOY2783,Inactive,2.0
DECOY2619,Inactive,2.0
DECOY4066,Inactive,2.0
DECOY1843,Inactive,2.0
DECOY2753,Inactive,2.0
DECOY915,Inactive,2.0
DECOY1409,Inactive,2.0
DECOY322,Inactive,2.0
DECOY570,Inactive,2.0
DECOY320,Inactive,2.0
DECOY3792,Inactive,2.0
DECOY3066,Inactive,2.0
DECOY3874,Inactive,2.0
DECOY4143,Inactive,2.0
DECOY94,Inactive,2.0
DECOY3124,Inactive,2.0
DECOY173,Inactive,2.0
DECOY15,Inactive,2.0
DECOY3878,Inactive,2.0
DECOY3443,Inactive,2.0
DECOY1692,Inactive,2.0
DECOY2434,Inactive,2.0
DECOY3041,Inactive,2.0
DECOY3147,Inactive,2.0
DECOY3509,Inactive,2.0
DECOY2110,Inactive,2.0
DECOY4755,Inactive,2.0
DECOY2420,Inactive,2.0
DECOY548,Inactive,2.0
DECOY2877,Inactive,2.0
DECOY3069,Inactive,2.0
DECOY3821,Inactive,2.0
DECOY379,Inactive,2.0
DECOY4181,Inactive,2.0
DECOY2862,Inactive,2.0
DECOY3762,Inactive,2.0
DECOY960,Inactive,2.0
DECOY3479,Inactive,2.0
DECOY3496,Inactive,2.0
DECOY4553,Inactive,2.0
DECOY2480,Inactive,2.0
DECOY4291,Inactive,2.0
DECOY421,Inactive,2.0
DECOY552,Inactive,2.0
DECOY3238,Inactive,2.0
DECOY4480,Inactive,2.0
DECOY4198,Inactive,2.0
DECOY2872,Inactive,2.0
DECOY1119,Inactive,2.0
DECOY506,Inactive,2.0
DECOY4521,Inactive,2.0
DECOY3432,Inactive,2.0
DECOY4593,Inactive,2.0
DECOY2476,Inactive,2.0
DECOY1564,Inactive,2.0
DECOY463,Inactive,2.0
DECOY1385,Inactive,2.0
DECOY4090,Inactive,2.0
DECOY111,Inactive,2.0
CHEMBL1324571,Inactive,4.908684839999999
DECOY4166,Inactive,2.0
DECOY1806,Inactive,2.0
DECOY3480,Inactive,2.0
DECOY432,Inactive,2.0
CHEMBL3940868,Inactive,4.769551078621726
DECOY2197,Inactive,2.0
DECOY2762,Inactive,2.0
DECOY2980,Inactive,2.0
DECOY2341,Inactive,2.0
DECOY4683,Inactive,2.0
DECOY693,Inactive,2.0
CHEMBL3703649,Inactive,4.853871964321761
CHEMBL2440442,Inactive,4.97061622
DECOY3429,Inactive,2.0
DECOY2801,Inactive,2.0
DECOY3279,Inactive,2.0
DECOY589,Inactive,2.0
DECOY3438,Inactive,2.0
DECOY1445,Inactive,2.0
DECOY1659,Inactive,2.0
DECOY564,Inactive,2.0
DECOY1069,Inactive,2.0
DECOY1810,Inactive,2.0
DECOY2744,Inactive,2.0
CHEMBL4095297,Inactive,5.309803919971486
DECOY1883,Inactive,2.0
DECOY3554,Inactive,2.0
DECOY2127,Inactive,2.0
DECOY3851,Inactive,2.0
CHEMBL4103052,Inactive,5.376750709602099
DECOY2695,Inactive,2.0
DECOY4092,Inactive,2.0
DECOY1803,Inactive,2.0
DECOY1985,Inactive,2.0
DECOY890,Inactive,2.0
DECOY3856,Inactive,2.0
DECOY2935,Inactive,2.0
DECOY813,Inactive,2.0
DECOY1178,Inactive,2.0
DECOY999,Inactive,2.0
CHEMBL1563104,Inactive,4.900319359
DECOY1898,Inactive,2.0
DECOY2414,Inactive,2.0
DECOY1906,Inactive,2.0
DECOY3768,Inactive,2.0
DECOY3009,Inactive,2.0
DECOY4323,Inactive,2.0
DECOY1060,Inactive,2.0
DECOY74,Inactive,2.0
DECOY4306,Inactive,2.0
DECOY4714,Inactive,2.0
DECOY3364,Inactive,2.0
DECOY4026,Inactive,2.0
DECOY4756,Inactive,2.0
DECOY2322,Inactive,2.0
DECOY1674,Inactive,2.0
DECOY1416,Inactive,2.0
DECOY2377,Inactive,2.0
DECOY3580,Inactive,2.0
DECOY1523,Inactive,2.0
DECOY1228,Inactive,2.0
DECOY3126,Inactive,2.0
DECOY2131,Inactive,2.0
DECOY177,Inactive,2.0
DECOY2246,Inactive,2.0
DECOY2524,Inactive,2.0
DECOY2849,Inactive,2.0
DECOY2713,Inactive,2.0
DECOY247,Inactive,2.0
DECOY2545,Inactive,2.0
DECOY793,Inactive,2.0
DECOY4503,Inactive,2.0
DECOY846,Inactive,2.0
DECOY4465,Inactive,2.0
DECOY24,Inactive,2.0
CHEMBL3627749,Inactive,4.241390857340256
DECOY3343,Inactive,2.0
DECOY2843,Inactive,2.0
DECOY47,Inactive,2.0
DECOY2469,Inactive,2.0
DECOY1584,Inactive,2.0
DECOY2492,Inactive,2.0
DECOY3747,Inactive,2.0
CHEMBL207505,Inactive,4.150887833999999
DECOY470,Inactive,2.0
DECOY825,Inactive,2.0
DECOY562,Inactive,2.0
DECOY4292,Inactive,2.0
DECOY2461,Inactive,2.0
DECOY3309,Inactive,2.0
DECOY4350,Inactive,2.0
DECOY2122,Inactive,2.0
DECOY3426,Inactive,2.0
DECOY4024,Inactive,2.0
CHEMBL209156,Inactive,4.991399828238082
DECOY2944,Inactive,2.0
DECOY665,Inactive,2.0
DECOY180,Inactive,2.0
DECOY2472,Inactive,2.0
DECOY4676,Inactive,2.0
DECOY1062,Inactive,2.0
DECOY3841,Inactive,2.0
DECOY4647,Inactive,2.0
DECOY2897,Inactive,2.0
DECOY4376,Inactive,2.0
DECOY2608,Inactive,2.0
DECOY1981,Inactive,2.0
DECOY1594,Inactive,2.0
DECOY3333,Inactive,2.0
CHEMBL3978874,Inactive,4.920818749999999
DECOY3547,Inactive,2.0
DECOY706,Inactive,2.0
DECOY3866,Inactive,2.0
DECOY4302,Inactive,2.0
DECOY1930,Inactive,2.0
DECOY4637,Inactive,2.0
DECOY512,Inactive,2.0
DECOY343,Inactive,2.0
DECOY709,Inactive,2.0
DECOY402,Inactive,2.0
DECOY408,Inactive,2.0
DECOY2365,Inactive,2.0
DECOY3029,Inactive,2.0
DECOY4686,Inactive,2.0
DECOY28,Inactive,2.0
DECOY2652,Inactive,2.0
DECOY4703,Inactive,2.0
CHEMBL1420393,Inactive,4.777803954
CHEMBL1506014,Inactive,4.877784121727173
DECOY4312,Inactive,2.0
DECOY1744,Inactive,2.0
DECOY4498,Inactive,2.0
DECOY2949,Inactive,2.0
DECOY1286,Inactive,2.0
DECOY2871,Inactive,2.0
DECOY541,Inactive,2.0
DECOY1220,Inactive,2.0
DECOY1401,Inactive,2.0
DECOY66,Inactive,2.0
DECOY2704,Inactive,2.0
DECOY3265,Inactive,2.0
DECOY3423,Inactive,2.0
DECOY3843,Inactive,2.0
DECOY1878,Inactive,2.0
DECOY1076,Inactive,2.0
DECOY3837,Inactive,2.0
DECOY3251,Inactive,2.0
DECOY4584,Inactive,2.0
DECOY4244,Inactive,2.0
DECOY3488,Inactive,2.0
DECOY2073,Inactive,2.0
DECOY2938,Inactive,2.0
DECOY1341,Inactive,2.0
DECOY2913,Inactive,2.0
CHEMBL3798797,Inactive,4.703334809738468
DECOY4666,Inactive,2.0
DECOY363,Inactive,2.0
DECOY2213,Inactive,2.0
DECOY1355,Inactive,2.0
CHEMBL427042,Inactive,4.6020599913279625
DECOY3328,Inactive,2.0
DECOY239,Inactive,2.0
DECOY2904,Inactive,2.0
DECOY1963,Inactive,2.0
CHEMBL1546843,Inactive,6.568636236
DECOY2610,Inactive,2.0
DECOY830,Inactive,2.0
DECOY1397,Inactive,2.0
DECOY725,Inactive,2.0
DECOY2474,Inactive,2.0
DECOY280,Inactive,2.0
CHEMBL1599636,Inactive,4.951558196449596
CHEMBL1408203,Inactive,5.5142785739999995
DECOY3857,Inactive,2.0
DECOY4675,Inactive,2.0
DECOY1425,Inactive,2.0
DECOY4693,Inactive,2.0
DECOY3201,Inactive,2.0
DECOY4132,Inactive,2.0
DECOY51,Inactive,2.0
DECOY1949,Inactive,2.0
DECOY2910,Inactive,2.0
DECOY1443,Inactive,2.0
DECOY2380,Inactive,2.0
DECOY191,Inactive,2.0
DECOY4135,Inactive,2.0
CHEMBL2440447,Inactive,4.0
DECOY1411,Inactive,2.0
DECOY539,Inactive,2.0
DECOY2211,Inactive,2.0
DECOY90,Inactive,2.0
DECOY430,Inactive,2.0
DECOY3422,Inactive,2.0
DECOY431,Inactive,2.0
DECOY789,Inactive,2.0
DECOY1328,Inactive,2.0
DECOY2957,Inactive,2.0
DECOY1942,Inactive,2.0
DECOY422,Inactive,2.0
DECOY4337,Inactive,2.0
DECOY2198,Inactive,2.0
DECOY4591,Inactive,2.0
DECOY1765,Inactive,2.0
DECOY3180,Inactive,2.0
DECOY132,Inactive,2.0
DECOY604,Inactive,2.0
DECOY1461,Inactive,2.0
DECOY994,Inactive,2.0
DECOY3797,Inactive,2.0
DECOY3854,Inactive,2.0
DECOY1216,Inactive,2.0
DECOY1603,Inactive,2.0
DECOY3644,Inactive,2.0
DECOY3755,Inactive,2.0
DECOY876,Inactive,2.0
DECOY696,Inactive,2.0
DECOY3273,Inactive,2.0
DECOY2705,Inactive,2.0
CHEMBL4291833,Inactive,6.42021640338319
DECOY2094,Inactive,2.0
CHEMBL1384554,Inactive,2.36641945
DECOY1892,Inactive,2.0
CHEMBL2059300,Inactive,9.0
DECOY3896,Inactive,2.0
DECOY1177,Inactive,2.0
DECOY1306,Inactive,2.0
DECOY3861,Inactive,2.0
DECOY3392,Inactive,2.0
DECOY4722,Inactive,2.0
DECOY3978,Inactive,2.0
CHEMBL593921,Inactive,4.200659450546417
DECOY4106,Inactive,2.0
DECOY4734,Inactive,2.0
DECOY4137,Inactive,2.0
DECOY796,Inactive,2.0
DECOY2615,Inactive,2.0
DECOY1740,Inactive,2.0
DECOY878,Inactive,2.0
DECOY1337,Inactive,2.0
DECOY2146,Inactive,2.0
CHEMBL1688165,Inactive,3.698970004336018
DECOY3181,Inactive,2.0
DECOY4622,Inactive,2.0
DECOY1,Inactive,2.0
DECOY1252,Inactive,2.0
DECOY2624,Inactive,2.0
DECOY594,Inactive,2.0
DECOY85,Inactive,2.0
DECOY217,Inactive,2.0
DECOY213,Inactive,2.0
DECOY1611,Inactive,2.0
DECOY3252,Inactive,2.0
DECOY2983,Inactive,2.0
DECOY2800,Inactive,2.0
DECOY739,Inactive,2.0
DECOY4151,Inactive,2.0
DECOY2035,Inactive,2.0
DECOY3823,Inactive,2.0
DECOY1143,Inactive,2.0
DECOY3779,Inactive,2.0
DECOY2543,Inactive,2.0
DECOY2890,Inactive,2.0
DECOY3011,Inactive,2.0
DECOY559,Inactive,2.0
DECOY2371,Inactive,2.0
DECOY4121,Inactive,2.0
DECOY1943,Inactive,2.0
DECOY1084,Inactive,2.0
DECOY923,Inactive,2.0
DECOY2522,Inactive,2.0
DECOY3877,Inactive,2.0
DECOY1162,Inactive,2.0
DECOY3534,Inactive,2.0
DECOY1231,Inactive,2.0
DECOY3983,Inactive,2.0
DECOY2398,Inactive,2.0
DECOY4105,Inactive,2.0
DECOY4222,Inactive,2.0
CHEMBL1688154,Inactive,4.698970004336019
DECOY4373,Inactive,2.0
DECOY2017,Inactive,2.0
DECOY2182,Inactive,2.0
DECOY4112,Inactive,2.0
DECOY2526,Inactive,2.0
CHEMBL2443382,Inactive,4.305394801066431
DECOY1899,Inactive,2.0
DECOY1112,Inactive,2.0
CHEMBL1493936,Inactive,8.0
DECOY1429,Inactive,2.0
DECOY1653,Inactive,2.0
DECOY1301,Inactive,2.0
DECOY1050,Inactive,2.0
DECOY1693,Inactive,2.0
DECOY339,Inactive,2.0
DECOY4667,Inactive,2.0
DECOY3605,Inactive,2.0
DECOY1865,Inactive,2.0
DECOY35,Inactive,2.0
DECOY3244,Inactive,2.0
DECOY1642,Inactive,2.0
DECOY4551,Inactive,2.0
DECOY2076,Inactive,2.0
DECOY1909,Inactive,2.0
DECOY1871,Inactive,2.0
DECOY2059,Inactive,2.0
CHEMBL4168217,Inactive,4.962972120244225
DECOY2220,Inactive,2.0
DECOY238,Inactive,2.0
DECOY4228,Inactive,2.0
DECOY4081,Inactive,2.0
CHEMBL5179684,Inactive,3.299999999999999
DECOY676,Inactive,2.0
DECOY982,Inactive,2.0
DECOY710,Inactive,2.0
DECOY3409,Inactive,2.0
CHEMBL1459717,Inactive,4.691008970999835
DECOY1372,Inactive,2.0
DECOY4011,Inactive,2.0
DECOY1669,Inactive,2.0
DECOY3522,Inactive,2.0
DECOY199,Inactive,2.0
DECOY1435,Inactive,2.0
DECOY3561,Inactive,2.0
DECOY827,Inactive,2.0
DECOY1155,Inactive,2.0
DECOY1937,Inactive,2.0
DECOY768,Inactive,2.0
DECOY574,Inactive,2.0
DECOY4606,Inactive,2.0
CHEMBL4080485,Inactive,5.327902142064282
DECOY3298,Inactive,2.0
DECOY634,Inactive,2.0
DECOY2000,Inactive,2.0
CHEMBL1393655,Inactive,7.04575749
DECOY11,Inactive,2.0
DECOY1749,Inactive,2.0
DECOY2181,Inactive,2.0
DECOY2114,Inactive,2.0
DECOY4172,Inactive,2.0
DECOY4692,Inactive,2.0
DECOY3222,Inactive,2.0
DECOY3610,Inactive,2.0
DECOY1600,Inactive,2.0
DECOY294,Inactive,2.0
CHEMBL548615,Inactive,4.644931793651148
DECOY2045,Inactive,2.0
CHEMBL1468918,Inactive,3.3301162098746513
DECOY2103,Inactive,2.0
DECOY2579,Inactive,2.0
DECOY2079,Inactive,2.0
DECOY2822,Inactive,2.0
DECOY4528,Inactive,2.0
DECOY4470,Inactive,2.0
DECOY2988,Inactive,2.0
DECOY684,Inactive,2.0
DECOY1391,Inactive,2.0
DECOY1978,Inactive,2.0
DECOY3760,Inactive,2.0
DECOY2391,Inactive,2.0
DECOY1095,Inactive,2.0
DECOY2005,Inactive,2.0
DECOY40,Inactive,2.0
DECOY1326,Inactive,2.0
DECOY3919,Inactive,2.0
DECOY7,Inactive,2.0
DECOY1040,Inactive,2.0
DECOY237,Inactive,2.0
DECOY1053,Inactive,2.0
DECOY1214,Inactive,2.0
DECOY2411,Inactive,2.0
DECOY367,Inactive,2.0
DECOY3868,Inactive,2.0
DECOY2223,Inactive,2.0
DECOY4634,Inactive,2.0
DECOY818,Inactive,2.0
CHEMBL51483,Inactive,4.6020599913279625
CHEMBL1688161,Inactive,4.053056728999999
DECOY3880,Inactive,2.0
DECOY2930,Inactive,2.0
DECOY2525,Inactive,2.0
DECOY2788,Inactive,2.0
DECOY3533,Inactive,2.0
DECOY2473,Inactive,2.0
DECOY3647,Inactive,2.0
DECOY749,Inactive,2.0
DECOY137,Inactive,2.0
DECOY2856,Inactive,2.0
DECOY395,Inactive,2.0
DECOY1044,Inactive,2.0
DECOY4423,Inactive,2.0
CHEMBL3703654,Inactive,4.920818753952375
DECOY2709,Inactive,2.0
DECOY4417,Inactive,2.0
DECOY1153,Inactive,2.0
DECOY456,Inactive,2.0
DECOY2478,Inactive,2.0
DECOY1661,Inactive,2.0
